"","month","id","gender","symbol","count","DEG.18","DEG.24","DEG.both"
"2960","24","60","M","Gdpd1",23,"None","None",FALSE
"2961","24","59","M","Gdpd1",44,"None","None",FALSE
"2962","24","58","M","Gdpd1",62,"None","None",FALSE
"2963","24","61","M","Gdpd1",77,"None","None",FALSE
"2964","3","8","M","Gdpd1",67,"None","None",FALSE
"2965","3","9","M","Gdpd1",124,"None","None",FALSE
"2966","3","10","M","Gdpd1",213,"None","None",FALSE
"2967","3","11","M","Gdpd1",143,"None","None",FALSE
"2968","3","56","F","Gdpd1",63,"None","None",FALSE
"2969","3","38","F","Gdpd1",94,"None","None",FALSE
"2970","3","39","F","Gdpd1",224,"None","None",FALSE
"2971","18","53","M","Mfsd4",39,"None","None",FALSE
"2972","18","45","M","Mfsd4",202,"None","None",FALSE
"2973","18","46","F","Mfsd4",139,"None","None",FALSE
"2974","18","47","F","Mfsd4",179,"None","None",FALSE
"2975","24","60","M","Mfsd4",20,"None","None",FALSE
"2976","24","59","M","Mfsd4",30,"None","None",FALSE
"2977","24","58","M","Mfsd4",85,"None","None",FALSE
"2978","24","61","M","Mfsd4",7,"None","None",FALSE
"2979","3","8","M","Mfsd4",75,"None","None",FALSE
"2980","3","9","M","Mfsd4",48,"None","None",FALSE
"2981","3","10","M","Mfsd4",162,"None","None",FALSE
"2982","3","11","M","Mfsd4",91,"None","None",FALSE
"2983","3","56","F","Mfsd4",28,"None","None",FALSE
"2984","3","38","F","Mfsd4",51,"None","None",FALSE
"2985","3","39","F","Mfsd4",166,"None","None",FALSE
"2986","18","53","M","Nipal1",111,"None","None",FALSE
"2987","18","45","M","Nipal1",263,"None","None",FALSE
"2988","18","46","F","Nipal1",281,"None","None",FALSE
"2989","18","47","F","Nipal1",192,"None","None",FALSE
"2990","24","60","M","Nipal1",90,"None","None",FALSE
"2991","24","59","M","Nipal1",132,"None","None",FALSE
"2992","24","58","M","Nipal1",109,"None","None",FALSE
"2993","24","61","M","Nipal1",39,"None","None",FALSE
"2994","3","8","M","Nipal1",175,"None","None",FALSE
"2995","3","9","M","Nipal1",173,"None","None",FALSE
"2996","3","10","M","Nipal1",333,"None","None",FALSE
"2997","3","11","M","Nipal1",317,"None","None",FALSE
"2998","3","56","F","Nipal1",82,"None","None",FALSE
"2999","3","38","F","Nipal1",87,"None","None",FALSE
"3000","3","39","F","Nipal1",479,"None","None",FALSE
