"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"Chd7","Chd7",252.209349,591.4236228,496.372317,521.6832032,151.2599953,196.8252462,202.0427891,102.0024957,431.7627419,402.1257403,599.3693959,481.1136409,247.7361706,262.4205047,912.0284069
"Prr24","Prr24",78.9335783,192.0479308,147.0315994,100.2576339,44.2332108,63.3831669,86.066066,18.398958,59.0371539,115.0559058,164.3807378,161.276426,44.8034146,97.7564808,176.0310086
"Mrpl40","Mrpl40",159.6803839,355.2330788,264.5129082,219.4253071,71.4062704,133.6566239,135.0710677,49.3345475,102.3538753,180.865496,285.4226939,277.1328987,103.6598608,100.3125251,302.9570914
"Atp13a3","Atp13a3",194.577615,336.4267948,209.1680939,367.3134614,51.2594452,83.424653,141.291389,52.8195264,255.251707,290.7228678,561.0800551,425.8954781,140.3474826,197.0626072,637.4655723
"Arhgap27","Arhgap27",117.0136453,213.4878946,181.034293,231.0511335,45.2154488,36.3688204,76.5749052,48.2632485,120.2489156,137.0329887,323.2098531,222.362775,22.301088,127.2564449,277.8487713
"Exosc7","Exosc7",110.6834091,226.7640408,135.3000205,146.6522185,64.7349249,65.8936444,92.9778321,32.4391273,52.7798256,102.933298,180.1973009,154.7465467,99.2967239,79.3041988,197.2611532
"Papss1","Papss1",69.9657129,231.1621144,133.0141654,130.7832135,27.5142794,58.8994472,64.1490954,9.8544597,57.3108828,107.5060656,178.7926983,141.639892,49.3058693,48.4516776,258.316305
"Comtd1","Comtd1",131.8269621,233.7822922,141.2446752,142.3755438,85.7779634,89.1640602,94.0325354,36.9347187,78.1190434,129.8733246,216.4965138,175.7004445,69.3308388,48.7973367,243.6704931
"X2810013P06Rik","X2810013P06Rik",223.7272144,386.3818982,241.5900861,345.9172196,66.0428759,65.9343461,148.251764,123.2655226,190.8917519,168.7802071,351.6320254,240.9407836,179.7021611,144.7854617,532.9372877
"Pias4","Pias4",158.4534185,288.495947,210.8994009,231.0588433,84.1367024,104.7752498,91.6682866,173.9892049,130.4080982,153.1883755,258.9644408,179.5517177,76.6816058,56.9894077,309.0779071
"Gna14","Gna14",11.3105725,105.7099084,26.9182191,11.242221,0,0,35.7808612,6.3141713,9.5755445,15.3999514,87.3221419,29.4882693,0,8.9957272,50.9476728
"Polr3k","Polr3k",97.9829161,208.0909851,171.4504344,102.4861103,29.2105866,47.2084011,70.5410413,106.6037337,64.4619691,88.7088414,201.6118419,140.388025,85.546182,80.0983866,279.6471022
"Exosc6","Exosc6",145.4533489,379.5867938,207.7273073,198.6312844,70.1520985,96.1732156,103.4260253,105.0602398,91.2813914,184.3977533,329.3050312,285.5552012,99.507129,66.4174606,274.9563228
"Fam63a","Fam63a",87.4162832,186.73159696,172.8969268,184.5711403,28.4285099,58.0826394,103.2050005,97.5845373,78.5859533,96.0857796,201.2969528,132.1664899,63.8055862,82.3523529,234.6581055
"Preb","Preb",98.1995882,366.20685004,295.0555003,248.8874074,52.4108179,94.1063055,91.9060878,92.7530936,77.8504474,149.2141596,224.1155687,201.2506941,110.9901104,98.3662706,308.5953896
"Trak1","Trak1",112.7773116,302.0659377,117.9966571,225.207842,79.6200341,127.9694037,133.983781,71.8797193,249.2176207,201.763026,456.99026,214.1378459,123.9759602,63.6540285,341.2637086
"Cant1","Cant1",136.4702031,359.2672546,311.4868588,282.1623494,88.0636576,111.7175696,140.7784977,55.9850823,193.1385197,226.806344,357.5033836,353.2648753,135.7881247,99.4038212,385.8360465
"Dapk2","Dapk2",115.2458729,162.013781,186.2048408,134.8777818,110.810713,66.362188,60.5300358,27.6755615,59.6704149,52.5673857,176.9737593,117.6126368,70.3384605,100.506049,198.8495953
"Hpcal1","Hpcal1",46.0097186,161.9554587,140.7699585,97.3044973,6.8398178,32.3825336,86.1305264,127.9718984,34.1460994,77.0133581,144.2114652,110.7393465,67.9485036,73.037668,242.0631977
"X1110038D17Rik","X1110038D17Rik",78.3974911,137.9383687,127.3408308,106.6637919,42.2757283,29.2493607,51.0992335,37.6441499,104.9513921,62.865803,169.7025794,105.4899895,52.376122,67.3396068,130.6795492
"Tcta","Tcta",81.5447147,115.478417,125.5357174,134.6069356,76.1606067,44.7500993,77.2687853,51.3108773,77.6662094,67.1698717,98.9346249,132.4377041,67.5262589,27.8153623,180.5676788
"Acp1","Acp1",152.4674099,368.1607499,214.9938501,253.9146744,136.56957,105.4088045,125.8458718,119.2000502,166.3396448,217.9004972,362.1339792,312.4064701,129.9682868,90.1214974,381.7292834
"Leng9","Leng9",39.6568202,166.9349418,154.634707,130.2263782,17.2517952,93.7066295,54.0339282,64.7560102,68.9135317,53.9991648,143.902641,126.2442072,85.7848694,60.7573782,229.1655235
"Slc35b2","Slc35b2",76.3690031,246.0668459,216.755058,261.3731849,89.7619248,64.3587825,138.2251957,73.4376279,131.2526352,166.5237717,339.1615356,234.9677857,97.1572225,76.4963945,350.7177201
"Stx3","Stx3",36.4428318,161.2738829,155.3592877,141.1554725,39.7650907,50.3651606,66.7476091,12.1625729,69.0848698,87.6766236,167.7820425,119.655358,45.5204785,73.256892,200.5665484
"Alg5","Alg5",81.5087151,228.9088561,126.3007975,193.6080999,64.0636833,58.729989,129.4170219,69.8083609,87.0451468,138.6464804,183.0692296,154.4826074,88.9906652,92.7299022,318.3055639
"Mfsd6","Mfsd6",58.0271474,182.2792864,94.2116801,97.7366264,24.4001332,40.477656,60.1262175,22.0750668,49.4209896,71.1528305,134.5297422,101.4642027,59.1993045,70.4394536,172.2886319
"Poldip2","Poldip2",123.0882448,260.3648767,207.9731866,184.238478,79.3043763,73.2125048,121.209007,45.8535721,147.3532331,159.0220377,344.5605527,198.9049061,95.9589497,119.896966,361.246869
"Mrps36","Mrps36",111.9574542,330.5816135,233.1581036,253.1684369,115.5841832,84.8474114,88.9556299,62.1042418,178.9499567,237.8256262,399.7372676,336.9566995,64.3079043,127.4603738,442.3378534
"Adh5","Adh5",198.855829,381.2870923,271.0442983,287.3330141,116.9807098,128.5501931,166.0368627,190.7732508,117.6803836,240.2992902,424.5492935,345.9340404,170.4044178,172.6697329,415.7120556
"Aspscr1","Aspscr1",135.3005265,299.5615788,298.8275447,261.7699822,75.7803711,64.2071799,117.8144684,118.7904136,85.2863352,64.4639315,195.8706121,192.2450991,84.8476488,97.4761884,298.2928047
"Kctd5","Kctd5",58.9698706,110.2922288,143.369261,120.5919738,7.694058,18.9783051,46.2005757,31.3210717,55.2533489,75.3513659,127.9770164,47.454499,37.6862984,46.5854542,131.8185753
"Wdr18","Wdr18",174.6444792,300.2542047,362.8857223,224.724983,94.7938761,128.8231953,108.7600832,128.1264345,148.6799056,142.6788723,310.8392182,321.6982867,96.8237918,100.295665,372.0111615
"Chmp1b","Chmp1b",89.9157223,186.5369198,145.3854314,178.4010854,38.3597662,32.3845857,63.9577084,23.1115944,143.1547916,146.0438312,265.8326068,233.0295909,91.9269201,76.617731,263.1683426
"Jtb","Jtb",84.9536698,264.5959978,193.3426373,191.8913197,91.7619904,54.4875744,83.7752785,103.8889195,104.1343011,130.5657127,223.8326547,181.9314354,92.2218046,83.579861,217.7295687
"Flywch2","Flywch2",58.5942846,147.515962,170.9839343,144.8364559,80.5466414,68.5444779,110.7959003,23.4949771,87.8400422,120.828005,158.8264307,195.4836202,56.1782865,58.6646443,281.2506831
"Mrpl55","Mrpl55",63.4995724,175.8866886,137.9197837,84.3072613,42.686387,50.3463399,83.9754153,33.3580062,81.9175225,106.4216167,174.1180624,226.2787266,77.0317938,77.3145609,162.4767926
"Selm","Selm",258.201002,516.7669451,618.8364987,408.117612,175.7079993,217.9355012,168.9324428,105.9695146,113.4763482,147.1937362,322.0657361,243.429011,125.9896308,170.4871896,463.0979454
"Slc25a1","Slc25a1",123.2290849,262.8172511,340.7061334,302.1610761,95.6894405,120.3506054,165.4083055,141.0620003,110.0435965,177.7522821,326.4849392,341.1064793,132.5298121,129.6655895,389.5479629
"Sult2b1","Sult2b1",54.0070421,100.1633504,112.3632865,93.5336175,24.7659865,78.7386023,38.4973998,40.2264115,42.727992,28.3117225,115.1508107,75.7830363,77.0410369,30.8904252,124.0822003
"Adk","Adk",151.3526632,295.5519469,228.3710977,221.9693883,31.3465788,89.1842665,110.3212829,63.3358437,124.7308599,159.4751475,336.9447368,281.5638929,122.437136,117.0284543,425.7017921
"Bcas1","Bcas1",13.089763,27.031907,19.0947481,29.8369048,13.288662,14.9045267,25.8245997,0,0,32.7828246,61.9360924,24.4640665,10.7125285,9.049093,70.5996739
"Pdzd11","Pdzd11",55.4489413,187.4878821,155.9623381,135.065427,44.3105437,52.8257508,66.3244022,35.5153421,84.6189162,105.6635545,183.3977402,140.9252676,58.63347,56.9478184,201.1398329
"Fbxo32","Fbxo32",48.1685651,39.7128193,43.6370463,23.6315112,13.6710662,14.3112256,13.267287,28.2072593,34.7467942,24.8167691,112.6729646,34.1330893,39.8180256,19.0527427,164.5128849
"Tmem147","Tmem147",166.341163,334.5992069,308.2863897,302.5145888,107.9386532,102.6532004,150.1812988,94.4619994,120.1860759,183.6379721,335.0955212,306.0435848,111.1324927,78.079082,374.4409462
"Epn3","Epn3",85.3044908,225.7732949,162.7211645,208.5453485,57.7125035,32.4494427,81.0498802,9.057675,63.0498779,67.7761949,175.7381479,140.9707376,87.1846475,84.0256206,253.1513073
"Mrpl27","Mrpl27",140.3421748,308.8216498,371.3550679,247.1198273,85.5673498,79.8537836,193.88419,79.9301585,113.1452001,156.3478409,293.5200576,361.6951517,148.8395382,93.2823729,396.8914119
"Qars","Qars",198.6483435,309.6021424,298.9441799,258.1918188,71.8564342,85.1113093,172.4653255,132.0347728,124.1909563,180.0616993,334.9293402,359.5360376,132.7386049,160.4028847,373.2163458
"Sar1b","Sar1b",26.9115738,126.7214834,31.1426418,62.949017,64.1705153,27.0603748,55.6632356,115.8620355,52.0458527,86.8345157,118.912271,79.0466756,40.7696942,27.7564553,153.7776313
"Ilvbl","Ilvbl",80.3241436,167.6550967,118.2056654,163.2313075,80.8366843,50.7207981,80.2866116,81.5513472,83.3477746,79.5161872,141.9420474,130.9706348,55.8839638,65.0727526,181.589415
"Letm1","Letm1",204.8929572,392.5232123,328.9598854,299.0514946,94.040185,105.9287098,115.5175258,80.4659563,207.3823519,249.2268202,464.0400097,396.7257571,138.3559393,125.6780861,493.3719983
"Dlat","Dlat",162.394865,306.6036557,240.7482115,242.2248887,77.9508795,57.5096479,93.9767457,43.3863687,195.2156964,263.3733471,398.1594114,347.3754497,88.2373023,129.8646736,468.5204259
"Cdk16","Cdk16",122.4665681,273.1393239,278.9212265,255.3395137,55.2126069,63.5999925,93.3919044,42.8220562,104.5912346,86.7730311,229.8020797,248.4421576,78.1596199,90.4257774,241.4018539
"Dram2","Dram2",63.7417067,149.7445811,154.1926147,147.6701973,61.0713975,18.0069954,97.1941179,25.2542583,91.1904187,108.6829703,208.3211739,130.9240274,77.3955182,56.7389501,204.3485125
"Sigmar1","Sigmar1",125.0321189,240.3841938,192.5564948,175.9459108,50.9081566,41.8863319,80.9299308,23.5771425,42.7504717,78.0197767,175.6956605,150.6789506,69.2505756,76.1331717,174.6088756
"Atp5sl","Atp5sl",145.7162012,234.7012031,237.5562561,167.2712414,74.0311221,51.3298699,88.218274,34.9785031,95.1534379,97.8709822,206.3031125,179.3677524,72.4708252,77.6757022,299.6157462
"X2310067B10Rik","X2310067B10Rik",119.9634348,340.3092315,200.0278378,304.5155076,57.7140149,63.183283,153.5919603,38.1962359,263.6751833,245.8371322,396.9838126,346.0194775,103.7561304,83.3338368,456.0608623
"Slc39a7","Slc39a7",88.0502237,265.7240418,148.7346533,189.5245239,64.455852,97.3289207,78.5155635,46.0939686,91.7877194,124.279437,288.225969,156.7199727,58.4329474,66.4364367,269.756451
"Cbr1","Cbr1",185.7493568,470.0092607,453.9342752,349.3010143,121.9324471,120.3016628,189.067815,76.6205565,244.2007853,226.923185,410.2473164,367.9628351,125.4140674,100.252958,466.48568
"Pla2g16","Pla2g16",90.0387206,202.3562731,172.505773,133.0215907,70.6450159,113.3779507,53.0115818,91.6671728,84.1763176,125.9812223,182.174132,165.9174156,79.301681,81.492168,286.6680446
"Acot13","Acot13",101.6456248,373.263022,319.241504,218.1459775,79.0486457,108.3354554,148.0227598,30.9059299,146.0580933,126.128286,336.4207517,222.509142,93.6326715,107.703942,355.9559558
"Tex264","Tex264",65.3588144,162.7221889,113.0799866,89.1984473,48.7552959,58.9448051,77.9670037,114.9051479,36.5321867,36.9154351,136.3118052,108.6975814,44.1687537,59.7889027,164.0855996
"Dohh","Dohh",128.6928416,305.7914721,265.2394473,219.9182265,137.3905364,84.2207691,85.3115776,125.9936037,107.954043,114.28522,166.3824145,205.6653947,81.974941,113.7518523,194.4508882
"Hmgb3","Hmgb3",175.686588,253.415938,206.3683528,160.2557348,38.726627,62.0595502,143.4112683,100.4125024,93.4628402,168.1297475,354.5153699,250.4988456,117.8766224,92.3508997,369.627746
"Pop5","Pop5",246.76786,484.5336975,336.2915097,310.1858914,128.3587162,126.3181499,160.6162435,89.7843847,154.5973967,171.55124,338.4661859,334.5707231,144.6779796,130.4728896,421.7107797
"Mrpl10","Mrpl10",102.9225789,203.1061862,166.2899535,189.6989469,46.7702999,69.7880562,70.5496419,34.541749,55.6822281,122.9198231,218.0136253,216.353872,63.1103841,81.4244797,254.1693523
"Mrpl18","Mrpl18",209.5345545,499.4656266,410.8674177,348.3270755,148.3703629,113.5159281,161.2066526,59.3155828,217.617274,325.8183273,483.0076839,436.6667374,132.8563295,120.6353547,588.2636679
"Spr","Spr",228.8075187,507.1801242,325.0110489,288.8807062,156.7911228,197.2603361,162.0945944,274.4840118,168.1253752,176.2177057,247.8046203,295.6949205,141.9161785,176.8485028,385.4459519
"Coq4","Coq4",73.6034535,172.0504958,108.9784353,98.8798766,59.7507255,40.8814591,57.7723827,71.4007396,68.4619949,102.9747345,112.4665847,113.0330943,48.1678886,61.731527,189.2196369
"Ptcd2","Ptcd2",89.660082,192.4318472,122.5158026,128.3524607,32.3313725,45.2554736,90.549445,92.2636733,57.6373357,116.2643917,229.3950817,161.0368633,84.6505436,84.3611034,185.5565047
"X0610009B22Rik","X0610009B22Rik",71.4320037,206.7972271,71.5994463,92.4653336,33.363825,39.8698702,30.5141437,19.0217462,35.1167394,64.4004727,100.6967268,78.0181387,33.0373916,4.3383,130.5799846
"Fam114a1","Fam114a1",73.9269716,154.0176088,81.0989879,135.6056137,17.4482537,37.5834456,55.7192116,18.6744933,47.2523943,74.5040802,187.1494381,106.6038149,84.3561168,13.4140314,204.6450078
"Hras1","Hras1",137.0607774,319.4918172,172.3261504,261.3423474,113.1548528,121.2633183,74.67782435,70.2185637,150.0783867,183.9289203,325.9442005,272.2542427,78.2784229,95.1380801,384.6290744
"Atp11b","Atp11b",115.5039575,333.329546,229.2294793,364.2032018,36.3029361,40.2259652,93.5136635,150.8608381,163.3465233,224.0929392,426.5582817,320.9231601,80.1359423,100.1491792,460.0823765
"Lrrfip2","Lrrfip2",93.2492058,217.1536242,183.390563,253.14873,51.726901,48.2360296,98.678327,125.9304429,83.9208361,173.4044323,282.3449653,248.6550224,101.4722034,101.2637307,356.2063801
"Chka","Chka",262.8848592,558.6524594,474.8793358,436.991777,117.8418251,172.9266468,131.4369675,97.6084857,194.7884056,179.2247875,508.7259385,403.8430901,148.1430488,246.767492,600.8787319
"Dnajc15","Dnajc15",178.2148573,365.9940377,278.5584921,353.5758522,133.9566718,127.3194622,124.6425431,97.2529184,186.3966826,229.3572389,404.5665697,332.5664859,104.0530754,98.3447583,500.7484247
